0x4fc,,
0x12fa,"Grenade à particules
métalliques: Permet de
brouiller les ondes radio.
Appuyez sur la touche  pour
viser, relâchez pour lancer. La
force de pression de la touche 
détermine la distance de tir.
","Grenade à particules
métalliques: Permet de
brouiller les ondes radio.
Appuyez sur la touche  pour
viser, relâchez pour lancer. La
force de pression de la touche 
détermine la distance de tir.
"
0x13c6,"Grenade fumigène:
Permet d'aveugler les ennemis
avec un écran de fumée. Appuyez
sur la touche  pour viser,
relâchez pour lancer. La force
de pression de la touche 
détermine la distance de tir.
","Grenade fumigène:
Permet d'aveugler les ennemis
avec un écran de fumée. Appuyez
sur la touche  pour viser,
relâchez pour lancer. La force
de pression de la touche 
détermine la distance de tir.
"
0x1494,"Chargeur:
Chargeur vide.
Appuyez sur la touche  pour
tenir, relâchez pour lancer.
La force de pression de la touche
 détermine la distance de tir.
","Chargeur:
Chargeur vide.
Appuyez sur la touche  pour
tenir, relâchez pour lancer.
La force de pression de la touche
 détermine la distance de tir.
"
0x1530,"TNT:Explosif avec
détonateur télécommandé.
Appuyez sur la touche  pour
poser la charge. Appuyez sur la
touche  (en étant équipé du
TNT) pour la faire exploser.
","TNT:Explosif avec
détonateur télécommandé.
Appuyez sur la touche  pour
poser la charge. Appuyez sur la
touche  (en étant équipé du
TNT) pour la faire exploser.
"
0x15de,"C3: Explosif plastique.
Appuyez sur la touche  pour
poser la charge près des cuves
à carburant liquide. Ne peut être
posé que sur les cuves
à carburant liquide.
","C3: Explosif plastique.
Appuyez sur la touche  pour
poser la charge près des cuves
à carburant liquide. Ne peut être
posé que sur les cuves
à carburant liquide.
"
0x1688,"Claymore: Mine anti-personnel
avec capteur avant. Appuyez
sur la touche  pour la poser.
Peut être récupérée
en rampant par-dessus.
","Claymore: Mine anti-personnel
avec capteur avant. Appuyez
sur la touche  pour la poser.
Peut être récupérée
en rampant par-dessus.
"
0x1713,"Magazine: Publication destinée
à un public adulte. Rempli de
photos suggestives et
d'articles de fond. Appuyez
sur la touche  pour le poser.
","Magazine: Publication destinée
à un public adulte. Rempli de
photos suggestives et
d'articles de fond. Appuyez
sur la touche  pour le poser.
"
0x17a6,"Piège à souris: Piège conçu
pour capturer de petits
animaux. Appuyez sur la touche
 pour le poser. Peut être
récupéré en rampant
par-dessus.
","Piège à souris: Piège conçu
pour capturer de petits
animaux. Appuyez sur la touche
 pour le poser. Peut être
récupéré en rampant
par-dessus.
"
0x183f,"Micro directionnel: Micro
pouvant capter des sons très
faibles. Une fois équipé, il
capte les sons dans la
direction dans laquelle vous le
pointez.
","Micro directionnel: Micro
pouvant capter des sons très
faibles. Une fois équipé, il
capte les sons dans la
direction dans laquelle vous le
pointez.
"
0x18d7,"Viande de cobra royal:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de
la touche  détermine
la distance de tir.
","Viande de cobra royal:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de
la touche  détermine
la distance de tir.
"
0x1970,"Viande de cobra de Taiwan:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande de cobra de Taiwan:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x1a0d,"Viande de cobra à monocle:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande de cobra à monocle:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x1aab,"Viande de serpent corail:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande de serpent corail:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x1b47,"Viande de serpent de lait:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande de serpent de lait:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x1be4,"Viande de python vert:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande de python vert:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x1c7d,"Viande d'anaconda géant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande d'anaconda géant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x1d19,"Viande de python réticulé:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande de python réticulé:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x1db8,"Viande de Liquid:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande de Liquid:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x1e4c,"Viande de Solid:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande de Solid:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x1edf,"Viande de Solidus:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande de Solidus:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x1f74,"Viande de gavial:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande de gavial:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x2008,"Viande de grenouille Otton:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande de grenouille Otton:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x20a6,"Viande de grenouille arboricole:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande de grenouille arboricole:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x2149,"Viande - grenouille dendrobate:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande - grenouille dendrobate:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x21eb,"Viande de rat:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande de rat:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x227c,"Viande de lapin de garenne:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande de lapin de garenne:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x231a,"Viande d'écureuil volant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande d'écureuil volant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x23b7,"Viande de Markhor:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande de Markhor:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x244c,"Viande de chauve-souris vampire:
Appuyez sur la touche  pour
tenir, relâchez pour jeter. La
force de pression de la touche 
détermine la distance de tir.
","Viande de chauve-souris vampire:
Appuyez sur la touche  pour
tenir, relâchez pour jeter. La
force de pression de la touche 
détermine la distance de tir.
"
0x24ef,"Nid de frelons: Nid rempli de
miel. Appuyez sur la touche 
pour tenir, relâchez pour
lancer. La force de pression
de la touche  détermine la
distance de tir.
","Nid de frelons: Nid rempli de
miel. Appuyez sur la touche 
pour tenir, relâchez pour
lancer. La force de pression
de la touche  détermine la
distance de tir.
"
0x2596,"Viande de perroquet:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande de perroquet:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x262d,"Viande de vautour à dos blanc:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande de vautour à dos blanc:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x26cf,"Viande de bengali rouge:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande de bengali rouge:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x276a,"Viande de pie:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande de pie:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x27fb,"Viande d'arrenga bleuet:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande d'arrenga bleuet:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x2896,"Viande de carangue vorace:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande de carangue vorace:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x2933,"Viande de requin barbu:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande de requin barbu:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x29cd,"Viande d'arowana:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande d'arowana:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x2a61,"Viande de crabe de mangrove:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande de crabe de mangrove:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x2b00,"Pleurote en forme d'huître:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Pleurote en forme d'huître:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x2b9f,"Champignon luminescent
de l'Oural: Appuyez sur la touche
 pour tenir, relâchez pour jeter.
La force de pression de la touche
 détermine la distance de tir.
","Champignon luminescent
de l'Oural: Appuyez sur la touche
 pour tenir, relâchez pour jeter.
La force de pression de la touche
 détermine la distance de tir.
"
0x2c44,"Coprin noir d'encre:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Coprin noir d'encre:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x2cdb,"Amanite tue-mouche:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Amanite tue-mouche:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x2d71,"Russule phosphorescente:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Russule phosphorescente:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x2e0c,"Spatsa:
Appuyez sur la touche  pour
tenir, relâchez pour jeter. La
force de pression de la touche 
détermine la distance de tir.
","Spatsa:
Appuyez sur la touche  pour
tenir, relâchez pour jeter. La
force de pression de la touche 
détermine la distance de tir.
"
0x2e96,"Hydne imbriqué:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Hydne imbriqué:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x2f29,"Yabloko Moloko:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Yabloko Moloko:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x2fbb,"Fausse mangue russe:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Fausse mangue russe:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x3052,"Golova:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Golova:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x30dc,"Melon de vigne:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Melon de vigne:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x316e,"Nouilles instantanées:
Fabriquées au Japon. Appuyez
sur la touche  pour tenir,
relâchez pour lancer. La
force de pression de la touche 
détermine la distance de tir.
","Nouilles instantanées:
Fabriquées au Japon. Appuyez
sur la touche  pour tenir,
relâchez pour lancer. La
force de pression de la touche 
détermine la distance de tir.
"
0x321f,"Ration: Fabriquée en URSS.
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Ration: Fabriquée en URSS.
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x32bd,"Calorie Mate:
Un aliment équilibré. Appuyez sur
la touche  pour tenir, relâchez
pour jeter. La force de pression
de la touche  détermine la
distance de tir.
","Calorie Mate:
Un aliment équilibré. Appuyez sur
la touche  pour tenir, relâchez
pour jeter. La force de pression
de la touche  détermine la
distance de tir.
"
0x3365,"Nid de frelons de The Pain:
Nid avec frelons (The Pain)
& miel. Appuyez sur la touche 
pour tenir, relâchez pour
lancer. La force de pression
de la touche  détermine la
distance de tir.
","Nid de frelons de The Pain:
Nid avec frelons (The Pain)
& miel. Appuyez sur la touche 
pour tenir, relâchez pour
lancer. La force de pression
de la touche  détermine la
distance de tir.
"
0x3428,"Viande de Tsuchinoko:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande de Tsuchinoko:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x34c0,"Viande de scorpion empereur:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande de scorpion empereur:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x355f,"Viande de mygale bleu cobalt:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Viande de mygale bleu cobalt:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x35ff,"Cobra royal vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Cobra royal vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x3695,"Cobra de Taiwan vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Cobra de Taiwan vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x372f,"Cobra à monocle vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Cobra à monocle vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x37ca,"Serpent corail vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Serpent corail vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x3863,"Serpent de lait vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Serpent de lait vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x38fd,"Python vert vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Python vert vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x3993,"Anaconda géant vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Anaconda géant vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x3a2d,"Python réticulé vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Python réticulé vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x3ac9,"Liquid vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter. La
force de pression de la touche 
détermine la distance de tir.
","Liquid vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter. La
force de pression de la touche 
détermine la distance de tir.
"
0x3b5a,"Solid vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter. La
force de pression de la touche 
détermine la distance de tir.
","Solid vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter. La
force de pression de la touche 
détermine la distance de tir.
"
0x3bea,"Solidus vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter. La
force de pression de la touche 
détermine la distance de tir.
","Solidus vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter. La
force de pression de la touche 
détermine la distance de tir.
"
0x3c7c,,
0x3c7d,"Grenouille Otton vivante:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Grenouille Otton vivante:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x3d19,"Grenouille arboricole vivante:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Grenouille arboricole vivante:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x3dba,"Grenouille dendrobate vivante:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Grenouille dendrobate vivante:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x3e5b,"Rat vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter. La
force de pression de la touche 
détermine la distance de tir.
","Rat vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter. La
force de pression de la touche 
détermine la distance de tir.
"
0x3ee9,"Lapin de garenne vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Lapin de garenne vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x3f84,"Ecureuil volant vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Ecureuil volant vivant:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x401e,,
0x401f,"Chauve-souris vampire vivante:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
","Chauve-souris vampire vivante:
Appuyez sur la touche  pour
tenir, relâchez pour jeter.
La force de pression de la
touche  détermine la distance
de tir.
"
0x40c0,,
